,review_body,review_date,hotelName,hotelUrl
616,"I came to know recently that Dubai has hostels while seating in a coffee shop with my bestie one day! 5 minutes from my place, they said. Im a go getter person. Don't you think I just locate them and drop by to check? I went, I got lost, I wandered, I found it! Guys, they do exist and it was an absolutely professional great staff! They just showed me all their rooms almost in the middle of the night! so they have 6-beds in a room- 50 ($15) aed per night option and an executive room - 189 ($ 50) aed per night - which is not bad at all, it has a double bed and own attached bathroom, a shared kitchen with another private room. What I liked about this hostel? The staff! They do surprise me with the sincere hospitality and pro approach though J told them I just want to have a look and might not stay! There is an option for a breakfast for another 20 aed ($6).A clean and safe place for backpackers in Dubai! Thanks to Olya, Andrew and Jean for being a great hosts, guys!","November 12, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
617,This hostel was great. It was 10mins from the metro and had a pool and gym.The rooms were nice with a balcony and the curtains gave good privacy.The staff who worked here were incredibly helpful.Only tip is don't book there safari as you can get it for a lot cheaper else where.,"July 26, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
618,"All in all it's a nice place with very helpful and friendly staff. Breakfast is awesome (fresh watermelon, toast, cereal, nutella and omlette)! Coffee and tea are available 24/7. The gym is alright, bit the toof top pool was closed due to maintenance. Quite a big con is the lack of security, as the main entrance as well as side entrance are always open and the doors to the dorms with lockers cannot be locked (no locks). ","June 25, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
619,"This place is like 7 mins away from dubai internet metro station, it has a wonderful breakfast,with wonderful working staff,very respectful on on every level, and wonderful enviroment, clean, with netflix TV and shisha, defenitly is the place to stay for enhanced experience in dubai.","May 23, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
620,"We stayed 3 nights in a mixed 8-bed dorm. Dorm and bathroom were very clean and we had access to private cooking area & fridge. Free tea, coffee and juice in the common room. The included breakfast was lovely! Very friendly staff as well.Conveniently located about 7min walk from metro station Internet City.","April 28, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
621,"The staff are super friendly and helpful! I especially appreciated the clean and large bathrooms, great breakfast, and fun conversations with other guests. I was also amazed that a hostel would have a pool and a gym! I would definitely recommend staying here.","April 8, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
622,"This Hostel was great! I slept in the girls dorm. Bed was sooo comfortable and private and nice blanket. You can use the kitchen. You can use a gym and Pool. And wow, the breakfast is incredible, soooo many nice things. But the best is the stuff, they are so friendly and helpful with every question. Got a free ride to the airport without asking, thank you a lot again. Great stay!! ","March 14, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
623,"I planned to stay this hostel in a short term basis when I joined my new job. They provide excellent and supportive services, free breakfast and wifi, ...a lot of different things. The crews working there are nice and friendly, very flexible. So I decided to stay longer until now. They provide both daily and monthly options. If you have a plan to visit the city in few days, then go for hostel, its highly recommended. There are car service, and desert safari tour too, you can easily book with them anytime. Rooms are cleaned twice a day as I can remember, everything in the kitchen is provided if you wanna cook for yourself. Grocery and taxi, ATM are nearby very convinient for you. Especially there are several bars next to it, easy night life.","February 22, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
624,"It's not a fancy hotel and it's not a real hostel. It's just okay for travelers who don't want to waste a lot of money for the luxury hotel. It's place with comfortable custom beds and very good breakfast, polite staff (soooo kind girls at the reception) and cheerful housekeepers :-) It's nice place to meet people, to cooperate with someone and go to safari tour together. Nice area near the metro aaand lifehack: you can take free bus from the nearest hotel to go to the Beach ;-)Also at the reception u can take free metro map and use fast wifi to download wifi map.","February 18, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
625,"I’m staying here and last reviews were initially scared away, but Dubai is not cheap city and here is on of the reasonable option, because of the price and the location near the metro. Pros: free high speed WiFi, amazing breakfast, rooftop access, helpful staffNons: small common area ","February 5, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
626,The staff is very friendly. Room was neat up and ready for me to relax and sleep upon arrival.. I was very happy about that. The hostel is near to all amenities I needed i.e. Metro Station and hyper Supermarket making my stay very comfortable.,"January 30, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
627,Welcoming and service by very professional and friendly people. They really create home atmosphere here. Comfortable bed with enough space around. Every day cleaning and nice breakfast. Living room always available to watch movie or just make some new friends. Provided all the things what traveller needs. ,"January 25, 2018","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
628,"The hostel does not have any structure to be a hostel. It is just a bunch of apartments that someone made a hostel. The common area is just a tiny apartment turned into a common area. There is no place to eat breakfast. It is dirty, disorganized and crowded. There are clothes and belongings (either guests or from the hostel itself) everywhere. There is no space for anything. Breakfast is awful! There was no coffee and no space to eat.Have I said it was dirty? A guy puked in the middle of the night (4:30AM) and the dirty remained there until late morning (ok, maybe not the hostel's fault) but when I decided to leave the staff didn't refunded me for the days I didn't stay. This is ridiculous! Stay away from this place. You can get a cheap hotel where you will be able to sleep and have a good breakfast for just a little more.","November 6, 2017","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
629,"I was staying in this hostel for a week, and I didn’t like it. The service was very bad and attitude as well. And in the apartment was really dirty and there was cockroaches. And I cannot sleep because every time in the room there are cockroaches and sometimes you can see it on you’re bed, in the shower, everywhere. If the managers really want to have a good hostel they should take care about the apartments where the tourists sleeping. Actually you can take better a room in hotel and lose a little bit more money but without all this issues that are in hostel.","October 16, 2017","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
630,"I dont have to say much about this place, its just nice! You know that kind of places where you feel like its just nice to be? Backpacker 16 is like that. The managers are professional and helpful. The location is just right, cause it is pretty close to all the popular places. The environment is chill and cool.","September 18, 2017","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
631,Great hostel with cheap prices (you can go way cheaper than 100 if you select the 6-8 person room) it is super chill. Like most good hostels you get space for yourself and a pretty big bed with a board that you can sit on. Staff on the other hand was very nice and morning breakfasts were always very welcoming and family like. You can also play PS4 with your mates any time you feel like. Highly recommend this place.,"September 18, 2017","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
632,"I checked in late at around 10pm after a long, busy day, all i wanted was to get into my bed and have a nice rest... but no... even at 1.30am the noise from the kitchen area kept me awake. I thought that was bad enough... but then i was woken at 5am and 6am to a man coming into my room and talking to the girl on the bottom bunk very loudly (its a female only dorm).The room was an absolute state, the girl below clearly lived there and had taken over the small amount of room that was there, including the whole wardrobe and the window ledge, and the whole space under the bed, i had nowhere for my things. I also had no plug for my devices, even though the website stated that every bed has a plug and a night light.... thats a lie. The whole area was a mess, the floor was awful i never took my shoes off. The final straw for me was housekeeping trying to break into the bathroom when i was getting a shower!!The bathroom was also a mess, stuff everywhere, no toilet roll until someone put it back there in the morning, floor was soaking, i kept my flip flops on to get in my interrupted shower.I complained to the staff and they told me they had already had complaints about my room and the girl living there... i asked for my second night to be refunded as i wouldn't be staying, they refused.This is the most pathetic hostel i have ever stayed in, and i travel alot! I would rather sleep on the street in the heat than stay here again.The only good thing about this hostel was the wifi.I never even made it to the pool or gym, or breakfast. I just wanted to get out of there!","September 18, 2017","16    BackPacker 16
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12419560-Reviews-BackPacker_16-Dubai_Emirate_of_Dubai.html
